Time,Temperature,Well,Data,Row,Column,Read,Plate,Clock Time,Reader,Experiment,Name,Type,[DNA] (nM),[PEG4K 40%] (%),[RNAse Inhib] (U/mL),[PMix] (mg/mL),[Ribosome] (uM),Rxn Volume (uL),[Magnesium acetate] (mM),[Creatine phosphate] (mM),[Potassium glutamate] (mM),[HEPES] (mM),[PPK] (uM),[PolyP] (mM),[ATP] (mM),[GTP] (mM),[CTP] (mM),[UTP] (mM),[TCEP] (mM),[Folinic acid] (mM),[Spermidine] (mM),[Amino acid mix] (mM),[tRNA] (ug/uL),IsNEB,Product,HasMgAR953,Date,Gain,Read Type,Read_new,data_normalized
0 days 05:25:23,37.1,G8,31599,G,8,GFP-M-Gext,1,2026-03-09 17:56:39,Cytation5,20260309-round1,5,Sample,2.996187423,0.0,2000.000003,1.833326026,1.799999951,10,12.469,0.0,100.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0033251711779283817
0 days 05:30:23,37.1,G8,31619,G,8,GFP-M-Gext,1,2026-03-09 18:01:39,Cytation5,20260309-round1,5,Sample,2.996187423,0.0,2000.000003,1.833326026,1.799999951,10,12.469,0.0,100.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0033272757832500236
0 days 05:35:23,37.1,G8,31620,G,8,GFP-M-Gext,1,2026-03-09 18:06:39,Cytation5,20260309-round1,5,Sample,2.996187423,0.0,2000.000003,1.833326026,1.799999951,10,12.469,0.0,100.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.003327381013516106
0 days 05:40:23,37.0,G8,31674,G,8,GFP-M-Gext,1,2026-03-09 18:11:39,Cytation5,20260309-round1,5,Sample,2.996187423,0.0,2000.000003,1.833326026,1.799999951,10,12.469,0.0,100.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0033330634478845396
0 days 05:45:23,37.0,G8,31848,G,8,GFP-M-Gext,1,2026-03-09 18:16:39,Cytation5,20260309-round1,5,Sample,2.996187423,0.0,2000.000003,1.833326026,1.799999951,10,12.469,0.0,100.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0033513735141828256
0 days 05:50:23,37.0,G8,31501,G,8,GFP-M-Gext,1,2026-03-09 18:21:39,Cytation5,20260309-round1,5,Sample,2.996187423,0.0,2000.000003,1.833326026,1.799999951,10,12.469,0.0,100.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0033148586118523357
0 days 05:55:23,37.0,G8,31641,G,8,GFP-M-Gext,1,2026-03-09 18:26:39,Cytation5,20260309-round1,5,Sample,2.996187423,0.0,2000.000003,1.833326026,1.799999951,10,12.469,0.0,100.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.00332959084910383
0 days 06:00:23,37.1,G8,31836,G,8,GFP-M-Gext,1,2026-03-09 18:31:39,Cytation5,20260309-round1,5,Sample,2.996187423,0.0,2000.000003,1.833326026,1.799999951,10,12.469,0.0,100.0,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.00335011075098984
0 days 00:00:23,28.9,G9,544,G,9,GFP-M-Gext,1,2026-03-09 12:31:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,5.7245264748664186e-05
0 days 00:05:23,34.5,G9,538,G,9,GFP-M-Gext,1,2026-03-09 12:36:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,5.6613883152171567e-05
0 days 00:10:23,37.0,G9,595,G,9,GFP-M-Gext,1,2026-03-09 12:41:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,6.261200831885146e-05
0 days 00:15:23,37.0,G9,1266,G,9,GFP-M-Gext,1,2026-03-09 12:46:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.00013322151685994275
0 days 00:20:23,37.0,G9,3182,G,9,GFP-M-Gext,1,2026-03-09 12:51:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.00033484270667325265
0 days 00:25:23,37.0,G9,6331,G,9,GFP-M-Gext,1,2026-03-09 12:56:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0006662128145657959
0 days 00:30:23,37.0,G9,10395,G,9,GFP-M-Gext,1,2026-03-09 13:01:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0010938686159234637
0 days 00:35:23,37.0,G9,15087,G,9,GFP-M-Gext,1,2026-03-09 13:06:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0015876090243806924
0 days 00:40:23,37.0,G9,20160,G,9,GFP-M-Gext,1,2026-03-09 13:11:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.002121442164215202
0 days 00:45:23,37.1,G9,25377,G,9,GFP-M-Gext,1,2026-03-09 13:16:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.002670428462365535
0 days 00:50:23,37.0,G9,31095,G,9,GFP-M-Gext,1,2026-03-09 13:21:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0032721351238230016
0 days 00:55:23,37.0,G9,36528,G,9,GFP-M-Gext,1,2026-03-09 13:26:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.003843851159447069
0 days 01:00:23,37.0,G9,41996,G,9,GFP-M-Gext,1,2026-03-09 13:31:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.00441925025438401
0 days 01:05:23,37.0,G9,48159,G,9,GFP-M-Gext,1,2026-03-09 13:36:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.005067784384248012
0 days 01:10:23,37.0,G9,53677,G,9,GFP-M-Gext,1,2026-03-09 13:41:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.005648444992489058
0 days 01:15:23,37.1,G9,59103,G,9,GFP-M-Gext,1,2026-03-09 13:46:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.006219424416250551
0 days 01:20:23,37.0,G9,64116,G,9,GFP-M-Gext,1,2026-03-09 13:51:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.0067469437401201345
0 days 01:25:23,37.0,G9,68731,G,9,GFP-M-Gext,1,2026-03-09 13:56:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.007232581418089041
0 days 01:30:23,37.0,G9,73245,G,9,GFP-M-Gext,1,2026-03-09 14:01:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.007707590839183655
0 days 01:35:23,37.0,G9,77360,G,9,GFP-M-Gext,1,2026-03-09 14:06:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.00814061338411151
0 days 01:40:23,37.0,G9,82182,G,9,GFP-M-Gext,1,2026-03-09 14:11:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.008648033727159412
0 days 01:45:23,37.0,G9,86192,G,9,GFP-M-Gext,1,2026-03-09 14:16:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.009070007094148647
0 days 01:50:23,37.0,G9,89639,G,9,GFP-M-Gext,1,2026-03-09 14:21:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.009432735821333657
0 days 01:55:23,37.1,G9,92862,G,9,GFP-M-Gext,1,2026-03-09 14:26:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.009771892968916276
0 days 02:00:23,37.0,G9,96271,G,9,GFP-M-Gext,1,2026-03-09 14:31:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.010130622945990165
0 days 02:05:23,37.0,G9,98885,G,9,GFP-M-Gext,1,2026-03-09 14:36:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.010405694861528784
0 days 02:10:23,37.1,G9,100723,G,9,GFP-M-Gext,1,2026-03-09 14:41:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.01059910809058769
0 days 02:15:23,37.1,G9,103760,G,9,GFP-M-Gext,1,2026-03-09 14:46:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.010918692408679037
0 days 02:20:23,37.0,G9,105746,G,9,GFP-M-Gext,1,2026-03-09 14:51:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.011127679717118094
0 days 02:25:23,37.0,G9,106581,G,9,GFP-M-Gext,1,2026-03-09 14:56:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.01121554698929665
0 days 02:30:23,37.0,G9,108773,G,9,GFP-M-Gext,1,2026-03-09 15:01:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.01144621173254862
0 days 02:35:23,37.0,G9,110344,G,9,GFP-M-Gext,1,2026-03-09 15:06:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.011611528480563606
0 days 02:40:23,37.0,G9,110596,G,9,GFP-M-Gext,1,2026-03-09 15:11:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.011638046507616295
0 days 02:45:23,37.0,G9,112950,G,9,GFP-M-Gext,1,2026-03-09 15:16:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.011885758553973566
0 days 02:50:23,37.0,G9,113710,G,9,GFP-M-Gext,1,2026-03-09 15:21:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.011965733556195965
0 days 02:55:23,37.0,G9,113661,G,9,GFP-M-Gext,1,2026-03-09 15:26:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.011960577273157942
0 days 03:00:23,36.9,G9,114360,G,9,GFP-M-Gext,1,2026-03-09 15:31:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.012034133229149332
0 days 03:05:23,37.0,G9,114983,G,9,GFP-M-Gext,1,2026-03-09 15:36:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.012099691684918482
0 days 03:10:23,37.0,G9,114996,G,9,GFP-M-Gext,1,2026-03-09 15:41:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.01210105967837755
0 days 03:15:23,37.0,G9,115719,G,9,GFP-M-Gext,1,2026-03-09 15:46:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.01217714116075491
0 days 03:20:23,37.0,G9,116171,G,9,GFP-M-Gext,1,2026-03-09 15:51:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.01222470524102402
0 days 03:25:23,37.0,G9,116218,G,9,GFP-M-Gext,1,2026-03-09 15:56:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.01222965106352988
0 days 03:30:23,37.0,G9,116090,G,9,GFP-M-Gext,1,2026-03-09 16:01:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.01221618158947137
0 days 03:35:23,37.0,G9,116349,G,9,GFP-M-Gext,1,2026-03-09 16:06:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.012243436228386636
0 days 03:40:23,37.1,G9,116564,G,9,GFP-M-Gext,1,2026-03-09 16:11:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.012266060735594287
0 days 03:45:23,37.0,G9,116962,G,9,GFP-M-Gext,1,2026-03-09 16:16:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.012307942381494965
0 days 03:50:23,37.0,G9,116396,G,9,GFP-M-Gext,1,2026-03-09 16:21:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.012248382050892494
0 days 03:55:23,37.0,G9,116335,G,9,GFP-M-Gext,1,2026-03-09 16:26:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.012241963004661486
0 days 04:00:23,37.0,G9,116670,G,9,GFP-M-Gext,1,2026-03-09 16:31:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.012277215143798991
0 days 04:05:23,37.1,G9,116333,G,9,GFP-M-Gext,1,2026-03-09 16:36:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.012241752544129321
0 days 04:10:23,37.1,G9,117904,G,9,GFP-M-Gext,1,2026-03-09 16:41:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.012407069292144307
0 days 04:15:23,37.0,G9,117487,G,9,GFP-M-Gext,1,2026-03-09 16:46:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.01236318827118807
0 days 04:20:23,37.0,G9,117019,G,9,GFP-M-Gext,1,2026-03-09 16:51:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.012313940506661644
0 days 04:25:23,37.0,G9,116450,G,9,GFP-M-Gext,1,2026-03-09 16:56:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.012254064485260927
0 days 04:30:23,37.1,G9,117458,G,9,GFP-M-Gext,1,2026-03-09 17:01:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.012360136593471687
0 days 04:35:23,37.0,G9,117275,G,9,GFP-M-Gext,1,2026-03-09 17:06:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.012340879454778663
0 days 04:40:23,37.0,G9,116694,G,9,GFP-M-Gext,1,2026-03-09 17:11:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.01227974067018496
0 days 04:45:23,37.0,G9,117452,G,9,GFP-M-Gext,1,2026-03-09 17:16:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.012359505211875196
0 days 04:50:23,37.1,G9,118039,G,9,GFP-M-Gext,1,2026-03-09 17:21:39,Cytation5,20260309-round1,8,Sample,1.00000002,0.0,2000.000003,1.555191326,1.799999951,10,24.969,71.0,122.5,50.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.02,2.0,0.3,3.5,0.0,deGFP,1.0,2026-03-09,ext,M,GFP-M-Gext,0.01242127537806539
