ID,Well,Date,Experiment,Name,Type,PMix ID,[PMix] (mg/mL),Ribosome ID,[Ribosome] (uM),SMS ID,tRNA ID,[tRNA] (ug/uL),DNA ID,[DNA] (ng/uL),PMix Vol (uL),Rxn Volume (uL),[DNA] (nM),[Magnesium acetate] (mM),[Creatine phosphate] (mM),[Potassium glutamate] (mM),[ATP] (mM),[GTP] (mM),[Amino acid mix] (mM),[HEPES] (mM),[PPK] (uM),[PolyP] (mM),[CTP] (mM),[UTP] (mM),[TCEP] (mM),[Folinic acid] (mM),[Spermidine] (mM),[RNase Inhib] (U/mL),Reader Type,Reader Serial Number,Gain,Read Type,HEPES ID,Potassium glutamate ID,Magnesium acetate ID,ATP ID,GTP ID,CTP ID,UTP ID,Creatine phosphate ID,TCEP ID,Folinic acid ID,Spermidine ID,Amino acid mix ID,PolyP ID,PPK ID,[PEG4K 40%] (%),Product,RNase Inhib ID,Condition,success,sigmoid_steady_state,sigmoid_rate (1/h),sigmoid_time_offset (h),drift_rate (1/h),drift_rate_time_offset (h)
20260319-DiscoveryPlate-R2-H10,H10,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES24,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,2.555,AR-1028,0.0,0.0,10.0,5.0,2.0,3.0,75.0,2.8,1.7,0.3465,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.0327295306308581,5.958778441673413,0.5442000116127874,0.0002215310445167,4.237233440410894
20260319-DiscoveryPlate-R2-H11,H11,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES9,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,3.78,AR-1028,0.0,0.0,10.0,5.0,6.0,8.0,95.0,2.4,2.7,0.2275,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.1788998600983906,3.509914004794254,0.8643521827256613,0.0016858665367908,4.217764682229027
20260319-DiscoveryPlate-R2-H12,H12,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES14,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,1.995,AR-1028,0.0,0.0,10.0,5.0,25.0,60.0,180.0,2.7,2.6,0.399,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.2152159394852922,1.4110816678371525,1.277479777939374,0.010064846859088,3.9395509971405382
20260319-DiscoveryPlate-R2-H13,H13,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES7,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,2.24,AR-1028,0.0,0.0,10.0,5.0,24.0,60.0,85.0,3.7,2.9,0.2765,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.448830389603975,1.9987002978162445,1.1769514612901553,0.014807143741437,3.9930207767010546
20260319-DiscoveryPlate-R2-H14,H14,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES25,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,3.29,AR-1028,0.0,0.0,10.0,5.0,4.0,0.0,112.5,2.1,2.2,0.3465,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.068576336530365,3.807229193943559,0.8379054019490935,0.0004883339981318,4.197813979176643
20260319-DiscoveryPlate-R2-H15,H15,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES16,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,1.365,AR-1028,0.0,0.0,10.0,5.0,8.0,20.0,100.0,1.9,2.0,0.3535,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.5284692161691712,2.074077767453561,1.1398229206376131,0.0102932476740303,5.944826507866722
20260319-DiscoveryPlate-R2-H9,H9,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES19,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,3.325,AR-1028,0.0,0.0,10.0,5.0,22.0,60.0,67.5,3.6,2.0,0.252,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.5607593273587296,1.4966244349706328,1.2478738797244011,0.0169490923136948,6.006111111111111
20260319-DiscoveryPlate-R2-I10,I10,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES13,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,3.185,AR-1028,0.0,0.0,10.0,5.0,22.0,60.0,42.5,2.2,2.3,0.399,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.3837489618358479,2.157034990168609,1.1300287112849985,0.0118996013388325,4.009674288207724
20260319-DiscoveryPlate-R2-I11,I11,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES4,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,2.415,AR-1028,0.0,0.0,10.0,5.0,8.0,60.0,42.5,2.6,2.5,0.399,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.0127025509796562,3.2371170268734195,0.588454861266958,0.0004835957174332,4.141403956217954
20260319-DiscoveryPlate-R2-I12,I12,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES21,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,2.73,AR-1028,0.0,0.0,10.0,5.0,25.0,60.0,40.0,2.2,2.7,0.399,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.2573818297006774,2.1032678561457137,1.2238118184311535,0.0069452872342594,4.00665098795
20260319-DiscoveryPlate-R2-I13,I13,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES26,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,2.52,AR-1028,0.0,0.0,10.0,5.0,8.0,20.0,100.0,3.0,1.9,0.3045,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.4524741897070161,2.2198649726072395,1.1645743957231278,0.005959390261824,6.006111111111111
20260319-DiscoveryPlate-R2-I14,I14,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES10,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,2.8,AR-1028,0.0,0.0,10.0,5.0,15.0,53.0,100.0,3.5,2.7,0.3815,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.6286442751448551,1.9591951653625608,1.276556134899807,0.0132237267988535,5.028163150175371
20260319-DiscoveryPlate-R2-I15,I15,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES20,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,3.85,AR-1028,0.0,0.0,10.0,5.0,23.0,60.0,77.5,3.2,2.3,0.1505,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.4120224584494757,2.0738601619611643,1.0802946725553888,0.0319737679318078,2.001592345607087
20260319-DiscoveryPlate-R2-I9,I9,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES5,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,2.625,AR-1028,0.0,0.0,10.0,5.0,1.0,44.0,40.0,2.4,2.7,0.259,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,False,0.0051582022899246,,,,
20260319-DiscoveryPlate-R2-J10,J10,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES33,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,1.855,AR-1028,0.0,0.0,10.0,5.0,12.0,4.0,112.5,2.7,1.9,0.308,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.0140034085315662,3.253924391293067,0.8380146401288922,0.0003293675524351,4.144023779007038
20260319-DiscoveryPlate-R2-J11,J11,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES17,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,3.36,AR-1028,0.0,0.0,10.0,5.0,8.0,33.0,112.5,2.2,1.5,0.399,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.4523732372955977,2.438525926125776,1.0076794493335206,0.010345809303473,4.08775940816543
20260319-DiscoveryPlate-R2-J12,J12,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES1,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,3.15,AR-1028,0.0,0.0,10.0,5.0,8.0,22.0,97.5,1.9,2.3,0.399,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.592080627725501,1.9723256509551637,1.1404121483551444,0.0106900568066623,6.006111111111111
20260319-DiscoveryPlate-R2-J13,J13,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES23,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,2.345,AR-1028,0.0,0.0,10.0,5.0,2.0,42.0,77.5,2.9,1.7,0.3605,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.0031593222742912,1.1459757422694303,3.75608550321392,-0.000157450148048,3.933943810490747
20260319-DiscoveryPlate-R2-J14,J14,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES22,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,2.94,AR-1028,0.0,0.0,10.0,5.0,7.0,0.0,125.0,3.5,2.1,0.3395,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.1200866184239741,3.0474949070259494,0.9748072986397732,0.0013163355746873,4.121798718091758
20260319-DiscoveryPlate-R2-J15,J15,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES3,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,1.855,AR-1028,0.0,0.0,10.0,5.0,7.0,45.0,77.5,2.9,2.0,0.2975,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.0268579374240168,2.9071280404268696,0.9211901988591809,0.0004283283259063,4.103606040179555
20260319-DiscoveryPlate-R2-J9,J9,2026-03-19 00:00:00,20260319-DiscoveryPlate-R2,DiscoveryPlate-R2-GES6,Sample,AR-975,1.8,AR-905,1.8,220260319-DiscoveryPlate-R2-SMS,AR-902,3.99,AR-1028,0.0,0.0,10.0,5.0,8.0,13.0,102.5,2.8,2.1,0.3885,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Cytation5,1705168.0,ext,M,AR-977,AR-954,new-Jon,AR-970,AR-971,AR-972,AR-973,AR-702,Unknown,AR-959,AR-967,AR-969,Unknown,Unknown,0.0,deGFP,Unknown,Labcraft,True,0.341319302429543,2.8158598373091666,1.0340431504374656,0.0043590663078682,4.110760633372688
Genscript-PPK-custom-Smix-B10,B10,2026-03-25 00:00:00,Genscript-PPK-custom-Smix,CP/CK 8mM Mg2+,Sample,NEB Sol B,1.8,NEB Sol B,1.8,3X Smix+tRNA-CP-Mg,AR-900,3.5,AR-804,0.0,3.0,10.0,2.98,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,0.0,Synergy 2,206621,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,plamGFP,Unknown,R&D,True,1.2563761123348889,3.305336290526856,1.0482420315103702,0.0343702488522332,2.311702147488126
Genscript-PPK-custom-Smix-B12,B12,2026-03-25 00:00:00,Genscript-PPK-custom-Smix,CP/CK 8mM Mg2+,Sample,NEB Sol B,1.8,NEB Sol B,1.8,3X Smix+tRNA-CP-Mg,AR-900,3.5,AR-804,0.0,3.0,10.0,2.98,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,0.0,Synergy 2,206621,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,plamGFP,Unknown,R&D,True,1.0420380159871072,3.3341503266034276,1.031696089852239,0.0295180133470207,2.357188950230949
Genscript-PPK-custom-Smix-B8,B8,2026-03-25 00:00:00,Genscript-PPK-custom-Smix,CP/CK 8mM Mg2+,Sample,NEB Sol B,1.8,NEB Sol B,1.8,3X Smix+tRNA-CP-Mg,AR-900,3.5,AR-804,0.0,3.0,10.0,2.98,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,0.0,Synergy 2,206621,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,plamGFP,Unknown,R&D,True,1.357799657852064,3.2817803526179423,1.0511020398630904,0.0358836003375416,2.3774343514989633
Genscript-PPK-custom-Smix-D10,D10,2026-03-25 00:00:00,Genscript-PPK-custom-Smix,CP/CK + polyP + 18 mM Mg,Sample,NEB Sol B,1.8,NEB Sol B,1.8,3X Smix+tRNA-CP-Mg,AR-900,3.5,AR-804,0.0,3.0,10.0,2.98,18.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,30.0,1.0,1.0,1.0,0.02,2.0,0.0,Synergy 2,206621,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,plamGFP,Unknown,R&D,True,3.4296165653057904,2.628195600994695,1.2204155241506098,0.0836279984418902,2.8985494449878377
Genscript-PPK-custom-Smix-D12,D12,2026-03-25 00:00:00,Genscript-PPK-custom-Smix,CP/CK + polyP + 18 mM Mg,Sample,NEB Sol B,1.8,NEB Sol B,1.8,3X Smix+tRNA-CP-Mg,AR-900,3.5,AR-804,0.0,3.0,10.0,2.98,18.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,30.0,1.0,1.0,1.0,0.02,2.0,0.0,Synergy 2,206621,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,plamGFP,Unknown,R&D,True,2.4980515523117663,2.7695885673984004,1.1832050018083295,0.0701211449546427,2.5494154779070968
Genscript-PPK-custom-Smix-D8,D8,2026-03-25 00:00:00,Genscript-PPK-custom-Smix,CP/CK + polyP + 18 mM Mg,Sample,NEB Sol B,1.8,NEB Sol B,1.8,3X Smix+tRNA-CP-Mg,AR-900,3.5,AR-804,0.0,3.0,10.0,2.98,18.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,30.0,1.0,1.0,1.0,0.02,2.0,0.0,Synergy 2,206621,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,plamGFP,Unknown,R&D,True,3.720515758526708,2.4451375889386124,1.2444380880563162,0.083169605299576,3.4640673243625852
Genscript-PPK-custom-Smix-F10,F10,2026-03-25 00:00:00,Genscript-PPK-custom-Smix,PPK/polyP + 18 mM Mg2+,Sample,NEB Sol B,1.8,NEB Sol B,1.8,3X Smix+tRNA-CP-Mg,AR-900,3.5,AR-804,0.0,3.0,10.0,2.98,18.0,0.0,100.0,2.0,2.0,0.3,50.0,1.958,30.0,1.0,1.0,1.0,0.02,2.0,0.0,Synergy 2,206621,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Genscript,0.0,plamGFP,Unknown,R&D,True,0.7494074563625974,5.364843265218225,0.7523685741945053,0.0238409327021156,1.831147555569691
Genscript-PPK-custom-Smix-F12,F12,2026-03-25 00:00:00,Genscript-PPK-custom-Smix,PPK/polyP + 18 mM Mg2+,Sample,NEB Sol B,1.8,NEB Sol B,1.8,3X Smix+tRNA-CP-Mg,AR-900,3.5,AR-804,0.0,3.0,10.0,2.98,18.0,0.0,100.0,2.0,2.0,0.3,50.0,1.958,30.0,1.0,1.0,1.0,0.02,2.0,0.0,Synergy 2,206621,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Genscript,0.0,plamGFP,Unknown,R&D,True,0.722869938532046,5.432829500499129,0.7617404951457152,0.0233844065293483,1.70140983268746
Genscript-PPK-custom-Smix-F8,F8,2026-03-25 00:00:00,Genscript-PPK-custom-Smix,PPK/polyP + 18 mM Mg2+,Sample,NEB Sol B,1.8,NEB Sol B,1.8,3X Smix+tRNA-CP-Mg,AR-900,3.5,AR-804,0.0,3.0,10.0,2.98,18.0,0.0,100.0,2.0,2.0,0.3,50.0,1.958,30.0,1.0,1.0,1.0,0.02,2.0,0.0,Synergy 2,206621,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Genscript,0.0,plamGFP,Unknown,R&D,True,0.7500208794298814,5.343934178295671,0.7341613755604924,0.0245819513759349,1.8861508323391376
Genscript-PPK-custom-Smix-H10,H10,2026-03-25 00:00:00,Genscript-PPK-custom-Smix,CP/CK + PPK/polyP + 18 mM Mg2+,Sample,NEB Sol B,1.8,NEB Sol B,1.8,3X Smix+tRNA-CP-Mg,AR-900,3.5,AR-804,0.0,3.0,10.0,2.98,18.0,20.0,100.0,2.0,2.0,0.3,50.0,1.958,30.0,1.0,1.0,1.0,0.02,2.0,0.0,Synergy 2,206621,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Genscript,0.0,plamGFP,Unknown,R&D,True,3.2436406002567457,2.506246071312162,1.2404576749090284,0.0874164693844253,2.8848515999498567
Genscript-PPK-custom-Smix-H12,H12,2026-03-25 00:00:00,Genscript-PPK-custom-Smix,CP/CK + PPK/polyP + 18 mM Mg2+,Sample,NEB Sol B,1.8,NEB Sol B,1.8,3X Smix+tRNA-CP-Mg,AR-900,3.5,AR-804,0.0,3.0,10.0,2.98,18.0,20.0,100.0,2.0,2.0,0.3,50.0,1.958,30.0,1.0,1.0,1.0,0.02,2.0,0.0,Synergy 2,206621,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Genscript,0.0,plamGFP,Unknown,R&D,True,2.6513814652707315,2.6509358275095365,1.2094380999769532,0.0772122381101844,2.585085254972479
Genscript-PPK-custom-Smix-H8,H8,2026-03-25 00:00:00,Genscript-PPK-custom-Smix,CP/CK + PPK/polyP + 18 mM Mg2+,Sample,NEB Sol B,1.8,NEB Sol B,1.8,3X Smix+tRNA-CP-Mg,AR-900,3.5,AR-804,0.0,3.0,10.0,2.98,18.0,20.0,100.0,2.0,2.0,0.3,50.0,1.958,30.0,1.0,1.0,1.0,0.02,2.0,0.0,Synergy 2,206621,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Genscript,0.0,plamGFP,Unknown,R&D,True,3.8630579422921256,2.1088558548172043,1.3086355882033385,0.0859915207984994,4.266793630256247
Genscript-PPK-custom-Smix-J10,J10,2026-03-25 00:00:00,Genscript-PPK-custom-Smix,PURExpress Positive Control,Control,NEB Sol B,1.8,NEB Sol B,1.8,NEB Sol A,NEB Sol B,3.5,AR-804,0.0,3.0,10.0,2.98,0.0,0.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,0.0,Synergy 2,206621,35,F,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,0.0,plamGFP,Unknown,R&D,True,2.272708457068702,2.7211988747986924,1.2625719427455442,0.0697368801582427,2.52918080028883
Genscript-PPK-custom-Smix-J12,J12,2026-03-25 00:00:00,Genscript-PPK-custom-Smix,PURExpress Positive Control,Control,NEB Sol B,1.8,NEB Sol B,1.8,NEB Sol A,NEB Sol B,3.5,AR-804,0.0,3.0,10.0,2.98,0.0,0.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,0.0,Synergy 2,206621,35,F,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,0.0,plamGFP,Unknown,R&D,True,2.2262024767386923,2.731663142791939,1.2583010764420122,0.0710574007898433,2.440368045644653
Genscript-PPK-custom-Smix-J8,J8,2026-03-25 00:00:00,Genscript-PPK-custom-Smix,PURExpress Positive Control,Control,NEB Sol B,1.8,NEB Sol B,1.8,NEB Sol A,NEB Sol B,3.5,AR-804,0.0,3.0,10.0,2.98,0.0,0.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,0.0,Synergy 2,206621,35,F,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,0.0,plamGFP,Unknown,R&D,True,2.253557113431209,2.7379193228128815,1.254554771037744,0.0686776526697491,2.544730506591023
tRNA AR-1035 Activity QC-B10,B10,2026-03-26 00:00:00,tRNA AR-1035 Activity QC,tRNA AR-1035,Sample,AR-1044,1.8,AR-965,1.8,AR-976,AR-1035,3.494,AR-1028,5.55,1.2,10.0,3.016304347826087,8.0,20.0,100.0,2.0,2.0,0.3,50.0,0.0,0.0,1.0,1.0,1.0,0.02,2.0,2000.0,Synergy 2,206621,35,F,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,deGFP,Unknown,MFG,True,0.8937812951240386,3.731836721053709,0.6970111456847199,0.0101179172883133,5.734965080327995
