,Time,Well,Data,Row,Column,Read,Plate,Clock Time,Sample #,Name
263,0 days 09:50:00,D5,98899,D,5,mScarlet,Plate 1,2025-10-28 03:00:09,2,T7pause
264,0 days 09:55:00,D5,99364,D,5,mScarlet,Plate 1,2025-10-28 03:05:09,2,T7pause
265,0 days 10:00:00,D5,99520,D,5,mScarlet,Plate 1,2025-10-28 03:10:09,2,T7pause
266,0 days 10:05:00,D5,98979,D,5,mScarlet,Plate 1,2025-10-28 03:15:09,2,T7pause
267,0 days 10:10:00,D5,99513,D,5,mScarlet,Plate 1,2025-10-28 03:20:09,2,T7pause
268,0 days 10:15:00,D5,99330,D,5,mScarlet,Plate 1,2025-10-28 03:25:09,2,T7pause
269,0 days 10:20:00,D5,99398,D,5,mScarlet,Plate 1,2025-10-28 03:30:09,2,T7pause
270,0 days 10:25:00,D5,99324,D,5,mScarlet,Plate 1,2025-10-28 03:35:09,2,T7pause
271,0 days 10:30:00,D5,99357,D,5,mScarlet,Plate 1,2025-10-28 03:40:09,2,T7pause
272,0 days 10:35:00,D5,99740,D,5,mScarlet,Plate 1,2025-10-28 03:45:09,2,T7pause
273,0 days 10:40:00,D5,99579,D,5,mScarlet,Plate 1,2025-10-28 03:50:09,2,T7pause
274,0 days 10:45:00,D5,99698,D,5,mScarlet,Plate 1,2025-10-28 03:55:09,2,T7pause
275,0 days 10:50:00,D5,99967,D,5,mScarlet,Plate 1,2025-10-28 04:00:09,2,T7pause
276,0 days 10:55:00,D5,100568,D,5,mScarlet,Plate 1,2025-10-28 04:05:09,2,T7pause
277,0 days 11:00:00,D5,99888,D,5,mScarlet,Plate 1,2025-10-28 04:10:09,2,T7pause
278,0 days 11:05:00,D5,100563,D,5,mScarlet,Plate 1,2025-10-28 04:15:09,2,T7pause
279,0 days 11:10:00,D5,100098,D,5,mScarlet,Plate 1,2025-10-28 04:20:09,2,T7pause
280,0 days 11:15:00,D5,100465,D,5,mScarlet,Plate 1,2025-10-28 04:25:09,2,T7pause
281,0 days 11:20:00,D5,99900,D,5,mScarlet,Plate 1,2025-10-28 04:30:09,2,T7pause
282,0 days 11:25:00,D5,99918,D,5,mScarlet,Plate 1,2025-10-28 04:35:09,2,T7pause
283,0 days 11:30:00,D5,99906,D,5,mScarlet,Plate 1,2025-10-28 04:40:09,2,T7pause
284,0 days 11:35:00,D5,100220,D,5,mScarlet,Plate 1,2025-10-28 04:45:09,2,T7pause
285,0 days 11:40:00,D5,100098,D,5,mScarlet,Plate 1,2025-10-28 04:50:09,2,T7pause
286,0 days 11:45:00,D5,100397,D,5,mScarlet,Plate 1,2025-10-28 04:55:09,2,T7pause
287,0 days 11:50:00,D5,100548,D,5,mScarlet,Plate 1,2025-10-28 05:00:09,2,T7pause
288,0 days 11:55:00,D5,100656,D,5,mScarlet,Plate 1,2025-10-28 05:05:09,2,T7pause
289,0 days 12:00:00,D5,100457,D,5,mScarlet,Plate 1,2025-10-28 05:10:09,2,T7pause
290,0 days 00:00:00,D7,134,D,7,mScarlet,Plate 1,2025-10-27 17:10:09,3,T7nat
291,0 days 00:05:00,D7,33,D,7,mScarlet,Plate 1,2025-10-27 17:15:09,3,T7nat
292,0 days 00:10:00,D7,42,D,7,mScarlet,Plate 1,2025-10-27 17:20:09,3,T7nat
293,0 days 00:15:00,D7,39,D,7,mScarlet,Plate 1,2025-10-27 17:25:09,3,T7nat
294,0 days 00:20:00,D7,47,D,7,mScarlet,Plate 1,2025-10-27 17:30:09,3,T7nat
295,0 days 00:25:00,D7,47,D,7,mScarlet,Plate 1,2025-10-27 17:35:09,3,T7nat
296,0 days 00:30:00,D7,51,D,7,mScarlet,Plate 1,2025-10-27 17:40:09,3,T7nat
297,0 days 00:35:00,D7,57,D,7,mScarlet,Plate 1,2025-10-27 17:45:09,3,T7nat
298,0 days 00:40:00,D7,102,D,7,mScarlet,Plate 1,2025-10-27 17:50:09,3,T7nat
299,0 days 00:45:00,D7,113,D,7,mScarlet,Plate 1,2025-10-27 17:55:09,3,T7nat
300,0 days 00:50:00,D7,170,D,7,mScarlet,Plate 1,2025-10-27 18:00:09,3,T7nat
301,0 days 00:55:00,D7,248,D,7,mScarlet,Plate 1,2025-10-27 18:05:09,3,T7nat
302,0 days 01:00:00,D7,332,D,7,mScarlet,Plate 1,2025-10-27 18:10:09,3,T7nat
303,0 days 01:05:00,D7,469,D,7,mScarlet,Plate 1,2025-10-27 18:15:09,3,T7nat
304,0 days 01:10:00,D7,680,D,7,mScarlet,Plate 1,2025-10-27 18:20:09,3,T7nat
305,0 days 01:15:00,D7,890,D,7,mScarlet,Plate 1,2025-10-27 18:25:09,3,T7nat
306,0 days 01:20:00,D7,1105,D,7,mScarlet,Plate 1,2025-10-27 18:30:09,3,T7nat
307,0 days 01:25:00,D7,1395,D,7,mScarlet,Plate 1,2025-10-27 18:35:09,3,T7nat
308,0 days 01:30:00,D7,1722,D,7,mScarlet,Plate 1,2025-10-27 18:40:09,3,T7nat
309,0 days 01:35:00,D7,2161,D,7,mScarlet,Plate 1,2025-10-27 18:45:09,3,T7nat
310,0 days 01:40:00,D7,2535,D,7,mScarlet,Plate 1,2025-10-27 18:50:09,3,T7nat
311,0 days 01:45:00,D7,3057,D,7,mScarlet,Plate 1,2025-10-27 18:55:09,3,T7nat
312,0 days 01:50:00,D7,3540,D,7,mScarlet,Plate 1,2025-10-27 19:00:09,3,T7nat
313,0 days 01:55:00,D7,4016,D,7,mScarlet,Plate 1,2025-10-27 19:05:09,3,T7nat
314,0 days 02:00:00,D7,4679,D,7,mScarlet,Plate 1,2025-10-27 19:10:09,3,T7nat
315,0 days 02:05:00,D7,5279,D,7,mScarlet,Plate 1,2025-10-27 19:15:09,3,T7nat
316,0 days 02:10:00,D7,5929,D,7,mScarlet,Plate 1,2025-10-27 19:20:09,3,T7nat
317,0 days 02:15:00,D7,6679,D,7,mScarlet,Plate 1,2025-10-27 19:25:09,3,T7nat
318,0 days 02:20:00,D7,7373,D,7,mScarlet,Plate 1,2025-10-27 19:30:09,3,T7nat
319,0 days 02:25:00,D7,8067,D,7,mScarlet,Plate 1,2025-10-27 19:35:09,3,T7nat
320,0 days 02:30:00,D7,8899,D,7,mScarlet,Plate 1,2025-10-27 19:40:09,3,T7nat
321,0 days 02:35:00,D7,9620,D,7,mScarlet,Plate 1,2025-10-27 19:45:09,3,T7nat
322,0 days 02:40:00,D7,10524,D,7,mScarlet,Plate 1,2025-10-27 19:50:09,3,T7nat
323,0 days 02:45:00,D7,11349,D,7,mScarlet,Plate 1,2025-10-27 19:55:09,3,T7nat
324,0 days 02:50:00,D7,12268,D,7,mScarlet,Plate 1,2025-10-27 20:00:09,3,T7nat
325,0 days 02:55:00,D7,13089,D,7,mScarlet,Plate 1,2025-10-27 20:05:09,3,T7nat
326,0 days 03:00:00,D7,13986,D,7,mScarlet,Plate 1,2025-10-27 20:10:09,3,T7nat
327,0 days 03:05:00,D7,14787,D,7,mScarlet,Plate 1,2025-10-27 20:15:09,3,T7nat
328,0 days 03:10:00,D7,15694,D,7,mScarlet,Plate 1,2025-10-27 20:20:09,3,T7nat
329,0 days 03:15:00,D7,16683,D,7,mScarlet,Plate 1,2025-10-27 20:25:09,3,T7nat
330,0 days 03:20:00,D7,17511,D,7,mScarlet,Plate 1,2025-10-27 20:30:09,3,T7nat
331,0 days 03:25:00,D7,18414,D,7,mScarlet,Plate 1,2025-10-27 20:35:09,3,T7nat
332,0 days 03:30:00,D7,19023,D,7,mScarlet,Plate 1,2025-10-27 20:40:09,3,T7nat
333,0 days 03:35:00,D7,20103,D,7,mScarlet,Plate 1,2025-10-27 20:45:09,3,T7nat
334,0 days 03:40:00,D7,21118,D,7,mScarlet,Plate 1,2025-10-27 20:50:09,3,T7nat
335,0 days 03:45:00,D7,21524,D,7,mScarlet,Plate 1,2025-10-27 20:55:09,3,T7nat
336,0 days 03:50:00,D7,22580,D,7,mScarlet,Plate 1,2025-10-27 21:00:09,3,T7nat
337,0 days 03:55:00,D7,23330,D,7,mScarlet,Plate 1,2025-10-27 21:05:09,3,T7nat
338,0 days 04:00:00,D7,24126,D,7,mScarlet,Plate 1,2025-10-27 21:10:09,3,T7nat
339,0 days 04:05:00,D7,25158,D,7,mScarlet,Plate 1,2025-10-27 21:15:09,3,T7nat
340,0 days 04:10:00,D7,25902,D,7,mScarlet,Plate 1,2025-10-27 21:20:09,3,T7nat
341,0 days 04:15:00,D7,26550,D,7,mScarlet,Plate 1,2025-10-27 21:25:09,3,T7nat
342,0 days 04:20:00,D7,27382,D,7,mScarlet,Plate 1,2025-10-27 21:30:09,3,T7nat
343,0 days 04:25:00,D7,28080,D,7,mScarlet,Plate 1,2025-10-27 21:35:09,3,T7nat
344,0 days 04:30:00,D7,28604,D,7,mScarlet,Plate 1,2025-10-27 21:40:09,3,T7nat
345,0 days 04:35:00,D7,29341,D,7,mScarlet,Plate 1,2025-10-27 21:45:09,3,T7nat
346,0 days 04:40:00,D7,30009,D,7,mScarlet,Plate 1,2025-10-27 21:50:09,3,T7nat
347,0 days 04:45:00,D7,30723,D,7,mScarlet,Plate 1,2025-10-27 21:55:09,3,T7nat
348,0 days 04:50:00,D7,31314,D,7,mScarlet,Plate 1,2025-10-27 22:00:09,3,T7nat
349,0 days 04:55:00,D7,31936,D,7,mScarlet,Plate 1,2025-10-27 22:05:09,3,T7nat
350,0 days 05:00:00,D7,32240,D,7,mScarlet,Plate 1,2025-10-27 22:10:09,3,T7nat
351,0 days 05:05:00,D7,33018,D,7,mScarlet,Plate 1,2025-10-27 22:15:09,3,T7nat
352,0 days 05:10:00,D7,33879,D,7,mScarlet,Plate 1,2025-10-27 22:20:09,3,T7nat
353,0 days 05:15:00,D7,33926,D,7,mScarlet,Plate 1,2025-10-27 22:25:09,3,T7nat
354,0 days 05:20:00,D7,34602,D,7,mScarlet,Plate 1,2025-10-27 22:30:09,3,T7nat
355,0 days 05:25:00,D7,35289,D,7,mScarlet,Plate 1,2025-10-27 22:35:09,3,T7nat
356,0 days 05:30:00,D7,35496,D,7,mScarlet,Plate 1,2025-10-27 22:40:09,3,T7nat
357,0 days 05:35:00,D7,35889,D,7,mScarlet,Plate 1,2025-10-27 22:45:09,3,T7nat
358,0 days 05:40:00,D7,36484,D,7,mScarlet,Plate 1,2025-10-27 22:50:09,3,T7nat
359,0 days 05:45:00,D7,37033,D,7,mScarlet,Plate 1,2025-10-27 22:55:09,3,T7nat
360,0 days 05:50:00,D7,37288,D,7,mScarlet,Plate 1,2025-10-27 23:00:09,3,T7nat
361,0 days 05:55:00,D7,38084,D,7,mScarlet,Plate 1,2025-10-27 23:05:09,3,T7nat
362,0 days 06:00:00,D7,38249,D,7,mScarlet,Plate 1,2025-10-27 23:10:09,3,T7nat
363,0 days 06:05:00,D7,38844,D,7,mScarlet,Plate 1,2025-10-27 23:15:09,3,T7nat
364,0 days 06:10:00,D7,39250,D,7,mScarlet,Plate 1,2025-10-27 23:20:09,3,T7nat
365,0 days 06:15:00,D7,39549,D,7,mScarlet,Plate 1,2025-10-27 23:25:09,3,T7nat
366,0 days 06:20:00,D7,39753,D,7,mScarlet,Plate 1,2025-10-27 23:30:09,3,T7nat
367,0 days 06:25:00,D7,39907,D,7,mScarlet,Plate 1,2025-10-27 23:35:09,3,T7nat
368,0 days 06:30:00,D7,40450,D,7,mScarlet,Plate 1,2025-10-27 23:40:09,3,T7nat
369,0 days 06:35:00,D7,40523,D,7,mScarlet,Plate 1,2025-10-27 23:45:09,3,T7nat
370,0 days 06:40:00,D7,41139,D,7,mScarlet,Plate 1,2025-10-27 23:50:09,3,T7nat
371,0 days 06:45:00,D7,41390,D,7,mScarlet,Plate 1,2025-10-27 23:55:09,3,T7nat
372,0 days 06:50:00,D7,41428,D,7,mScarlet,Plate 1,2025-10-28 00:00:09,3,T7nat
373,0 days 06:55:00,D7,41575,D,7,mScarlet,Plate 1,2025-10-28 00:05:09,3,T7nat
374,0 days 07:00:00,D7,41902,D,7,mScarlet,Plate 1,2025-10-28 00:10:09,3,T7nat
375,0 days 07:05:00,D7,42147,D,7,mScarlet,Plate 1,2025-10-28 00:15:09,3,T7nat
376,0 days 07:10:00,D7,42193,D,7,mScarlet,Plate 1,2025-10-28 00:20:09,3,T7nat
377,0 days 07:15:00,D7,42577,D,7,mScarlet,Plate 1,2025-10-28 00:25:09,3,T7nat
378,0 days 07:20:00,D7,43008,D,7,mScarlet,Plate 1,2025-10-28 00:30:09,3,T7nat
379,0 days 07:25:00,D7,42973,D,7,mScarlet,Plate 1,2025-10-28 00:35:09,3,T7nat
380,0 days 07:30:00,D7,43178,D,7,mScarlet,Plate 1,2025-10-28 00:40:09,3,T7nat
381,0 days 07:35:00,D7,43276,D,7,mScarlet,Plate 1,2025-10-28 00:45:09,3,T7nat
382,0 days 07:40:00,D7,43579,D,7,mScarlet,Plate 1,2025-10-28 00:50:09,3,T7nat
383,0 days 07:45:00,D7,43484,D,7,mScarlet,Plate 1,2025-10-28 00:55:09,3,T7nat
384,0 days 07:50:00,D7,43748,D,7,mScarlet,Plate 1,2025-10-28 01:00:09,3,T7nat
385,0 days 07:55:00,D7,43764,D,7,mScarlet,Plate 1,2025-10-28 01:05:09,3,T7nat
386,0 days 08:00:00,D7,44029,D,7,mScarlet,Plate 1,2025-10-28 01:10:09,3,T7nat
387,0 days 08:05:00,D7,43793,D,7,mScarlet,Plate 1,2025-10-28 01:15:09,3,T7nat
388,0 days 08:10:00,D7,44371,D,7,mScarlet,Plate 1,2025-10-28 01:20:09,3,T7nat
389,0 days 08:15:00,D7,44340,D,7,mScarlet,Plate 1,2025-10-28 01:25:09,3,T7nat
390,0 days 08:20:00,D7,44654,D,7,mScarlet,Plate 1,2025-10-28 01:30:09,3,T7nat
391,0 days 08:25:00,D7,44832,D,7,mScarlet,Plate 1,2025-10-28 01:35:09,3,T7nat
392,0 days 08:30:00,D7,44965,D,7,mScarlet,Plate 1,2025-10-28 01:40:09,3,T7nat
393,0 days 08:35:00,D7,44712,D,7,mScarlet,Plate 1,2025-10-28 01:45:09,3,T7nat
394,0 days 08:40:00,D7,45004,D,7,mScarlet,Plate 1,2025-10-28 01:50:09,3,T7nat
395,0 days 08:45:00,D7,44974,D,7,mScarlet,Plate 1,2025-10-28 01:55:09,3,T7nat
396,0 days 08:50:00,D7,45142,D,7,mScarlet,Plate 1,2025-10-28 02:00:09,3,T7nat
397,0 days 08:55:00,D7,45556,D,7,mScarlet,Plate 1,2025-10-28 02:05:09,3,T7nat
398,0 days 09:00:00,D7,45298,D,7,mScarlet,Plate 1,2025-10-28 02:10:09,3,T7nat
399,0 days 09:05:00,D7,45158,D,7,mScarlet,Plate 1,2025-10-28 02:15:09,3,T7nat
400,0 days 09:10:00,D7,45262,D,7,mScarlet,Plate 1,2025-10-28 02:20:09,3,T7nat
401,0 days 09:15:00,D7,45542,D,7,mScarlet,Plate 1,2025-10-28 02:25:09,3,T7nat
402,0 days 09:20:00,D7,45276,D,7,mScarlet,Plate 1,2025-10-28 02:30:09,3,T7nat
403,0 days 09:25:00,D7,45673,D,7,mScarlet,Plate 1,2025-10-28 02:35:09,3,T7nat
404,0 days 09:30:00,D7,45908,D,7,mScarlet,Plate 1,2025-10-28 02:40:09,3,T7nat
405,0 days 09:35:00,D7,45863,D,7,mScarlet,Plate 1,2025-10-28 02:45:09,3,T7nat
406,0 days 09:40:00,D7,45740,D,7,mScarlet,Plate 1,2025-10-28 02:50:09,3,T7nat
407,0 days 09:45:00,D7,45727,D,7,mScarlet,Plate 1,2025-10-28 02:55:09,3,T7nat
408,0 days 09:50:00,D7,45729,D,7,mScarlet,Plate 1,2025-10-28 03:00:09,3,T7nat
409,0 days 09:55:00,D7,45917,D,7,mScarlet,Plate 1,2025-10-28 03:05:09,3,T7nat
410,0 days 10:00:00,D7,45807,D,7,mScarlet,Plate 1,2025-10-28 03:10:09,3,T7nat
411,0 days 10:05:00,D7,45900,D,7,mScarlet,Plate 1,2025-10-28 03:15:09,3,T7nat
412,0 days 10:10:00,D7,45875,D,7,mScarlet,Plate 1,2025-10-28 03:20:09,3,T7nat
413,0 days 10:15:00,D7,45938,D,7,mScarlet,Plate 1,2025-10-28 03:25:09,3,T7nat
414,0 days 10:20:00,D7,45860,D,7,mScarlet,Plate 1,2025-10-28 03:30:09,3,T7nat
415,0 days 10:25:00,D7,45735,D,7,mScarlet,Plate 1,2025-10-28 03:35:09,3,T7nat
416,0 days 10:30:00,D7,45934,D,7,mScarlet,Plate 1,2025-10-28 03:40:09,3,T7nat
417,0 days 10:35:00,D7,46064,D,7,mScarlet,Plate 1,2025-10-28 03:45:09,3,T7nat
418,0 days 10:40:00,D7,45945,D,7,mScarlet,Plate 1,2025-10-28 03:50:09,3,T7nat
419,0 days 10:45:00,D7,46281,D,7,mScarlet,Plate 1,2025-10-28 03:55:09,3,T7nat
420,0 days 10:50:00,D7,45948,D,7,mScarlet,Plate 1,2025-10-28 04:00:09,3,T7nat
421,0 days 10:55:00,D7,46155,D,7,mScarlet,Plate 1,2025-10-28 04:05:09,3,T7nat
422,0 days 11:00:00,D7,46048,D,7,mScarlet,Plate 1,2025-10-28 04:10:09,3,T7nat
423,0 days 11:05:00,D7,46416,D,7,mScarlet,Plate 1,2025-10-28 04:15:09,3,T7nat
424,0 days 11:10:00,D7,45839,D,7,mScarlet,Plate 1,2025-10-28 04:20:09,3,T7nat
425,0 days 11:15:00,D7,46098,D,7,mScarlet,Plate 1,2025-10-28 04:25:09,3,T7nat
426,0 days 11:20:00,D7,46206,D,7,mScarlet,Plate 1,2025-10-28 04:30:09,3,T7nat
427,0 days 11:25:00,D7,46271,D,7,mScarlet,Plate 1,2025-10-28 04:35:09,3,T7nat
428,0 days 11:30:00,D7,46285,D,7,mScarlet,Plate 1,2025-10-28 04:40:09,3,T7nat
429,0 days 11:35:00,D7,46400,D,7,mScarlet,Plate 1,2025-10-28 04:45:09,3,T7nat
430,0 days 11:40:00,D7,46581,D,7,mScarlet,Plate 1,2025-10-28 04:50:09,3,T7nat
431,0 days 11:45:00,D7,46717,D,7,mScarlet,Plate 1,2025-10-28 04:55:09,3,T7nat
432,0 days 11:50:00,D7,46519,D,7,mScarlet,Plate 1,2025-10-28 05:00:09,3,T7nat
433,0 days 11:55:00,D7,46466,D,7,mScarlet,Plate 1,2025-10-28 05:05:09,3,T7nat
434,0 days 12:00:00,D7,46436,D,7,mScarlet,Plate 1,2025-10-28 05:10:09,3,T7nat
435,0 days 00:00:00,D9,133,D,9,mScarlet,Plate 1,2025-10-27 17:10:09,4,T7mod
436,0 days 00:05:00,D9,35,D,9,mScarlet,Plate 1,2025-10-27 17:15:09,4,T7mod
437,0 days 00:10:00,D9,42,D,9,mScarlet,Plate 1,2025-10-27 17:20:09,4,T7mod
438,0 days 00:15:00,D9,41,D,9,mScarlet,Plate 1,2025-10-27 17:25:09,4,T7mod
439,0 days 00:20:00,D9,39,D,9,mScarlet,Plate 1,2025-10-27 17:30:09,4,T7mod
440,0 days 00:25:00,D9,51,D,9,mScarlet,Plate 1,2025-10-27 17:35:09,4,T7mod
441,0 days 00:30:00,D9,53,D,9,mScarlet,Plate 1,2025-10-27 17:40:09,4,T7mod
442,0 days 00:35:00,D9,63,D,9,mScarlet,Plate 1,2025-10-27 17:45:09,4,T7mod
443,0 days 00:40:00,D9,96,D,9,mScarlet,Plate 1,2025-10-27 17:50:09,4,T7mod
444,0 days 00:45:00,D9,106,D,9,mScarlet,Plate 1,2025-10-27 17:55:09,4,T7mod
445,0 days 00:50:00,D9,158,D,9,mScarlet,Plate 1,2025-10-27 18:00:09,4,T7mod
446,0 days 00:55:00,D9,229,D,9,mScarlet,Plate 1,2025-10-27 18:05:09,4,T7mod
447,0 days 01:00:00,D9,334,D,9,mScarlet,Plate 1,2025-10-27 18:10:09,4,T7mod
448,0 days 01:05:00,D9,441,D,9,mScarlet,Plate 1,2025-10-27 18:15:09,4,T7mod
449,0 days 01:10:00,D9,609,D,9,mScarlet,Plate 1,2025-10-27 18:20:09,4,T7mod
450,0 days 01:15:00,D9,811,D,9,mScarlet,Plate 1,2025-10-27 18:25:09,4,T7mod
451,0 days 01:20:00,D9,1007,D,9,mScarlet,Plate 1,2025-10-27 18:30:09,4,T7mod
452,0 days 01:25:00,D9,1231,D,9,mScarlet,Plate 1,2025-10-27 18:35:09,4,T7mod
453,0 days 01:30:00,D9,1571,D,9,mScarlet,Plate 1,2025-10-27 18:40:09,4,T7mod
454,0 days 01:35:00,D9,1920,D,9,mScarlet,Plate 1,2025-10-27 18:45:09,4,T7mod
455,0 days 01:40:00,D9,2266,D,9,mScarlet,Plate 1,2025-10-27 18:50:09,4,T7mod
456,0 days 01:45:00,D9,2625,D,9,mScarlet,Plate 1,2025-10-27 18:55:09,4,T7mod
457,0 days 01:50:00,D9,3049,D,9,mScarlet,Plate 1,2025-10-27 19:00:09,4,T7mod
458,0 days 01:55:00,D9,3532,D,9,mScarlet,Plate 1,2025-10-27 19:05:09,4,T7mod
459,0 days 02:00:00,D9,4019,D,9,mScarlet,Plate 1,2025-10-27 19:10:09,4,T7mod
460,0 days 02:05:00,D9,4524,D,9,mScarlet,Plate 1,2025-10-27 19:15:09,4,T7mod
461,0 days 02:10:00,D9,5055,D,9,mScarlet,Plate 1,2025-10-27 19:20:09,4,T7mod
462,0 days 02:15:00,D9,5656,D,9,mScarlet,Plate 1,2025-10-27 19:25:09,4,T7mod
463,0 days 02:20:00,D9,6278,D,9,mScarlet,Plate 1,2025-10-27 19:30:09,4,T7mod
464,0 days 02:25:00,D9,6924,D,9,mScarlet,Plate 1,2025-10-27 19:35:09,4,T7mod
465,0 days 02:30:00,D9,7532,D,9,mScarlet,Plate 1,2025-10-27 19:40:09,4,T7mod
466,0 days 02:35:00,D9,8118,D,9,mScarlet,Plate 1,2025-10-27 19:45:09,4,T7mod
467,0 days 02:40:00,D9,8893,D,9,mScarlet,Plate 1,2025-10-27 19:50:09,4,T7mod
468,0 days 02:45:00,D9,9471,D,9,mScarlet,Plate 1,2025-10-27 19:55:09,4,T7mod
469,0 days 02:50:00,D9,10155,D,9,mScarlet,Plate 1,2025-10-27 20:00:09,4,T7mod
470,0 days 02:55:00,D9,10914,D,9,mScarlet,Plate 1,2025-10-27 20:05:09,4,T7mod
471,0 days 03:00:00,D9,11605,D,9,mScarlet,Plate 1,2025-10-27 20:10:09,4,T7mod
472,0 days 03:05:00,D9,12516,D,9,mScarlet,Plate 1,2025-10-27 20:15:09,4,T7mod
473,0 days 03:10:00,D9,13135,D,9,mScarlet,Plate 1,2025-10-27 20:20:09,4,T7mod
474,0 days 03:15:00,D9,13842,D,9,mScarlet,Plate 1,2025-10-27 20:25:09,4,T7mod
475,0 days 03:20:00,D9,14663,D,9,mScarlet,Plate 1,2025-10-27 20:30:09,4,T7mod
476,0 days 03:25:00,D9,15201,D,9,mScarlet,Plate 1,2025-10-27 20:35:09,4,T7mod
477,0 days 03:30:00,D9,15969,D,9,mScarlet,Plate 1,2025-10-27 20:40:09,4,T7mod
478,0 days 03:35:00,D9,16688,D,9,mScarlet,Plate 1,2025-10-27 20:45:09,4,T7mod
479,0 days 03:40:00,D9,17415,D,9,mScarlet,Plate 1,2025-10-27 20:50:09,4,T7mod
480,0 days 03:45:00,D9,17949,D,9,mScarlet,Plate 1,2025-10-27 20:55:09,4,T7mod
481,0 days 03:50:00,D9,18719,D,9,mScarlet,Plate 1,2025-10-27 21:00:09,4,T7mod
482,0 days 03:55:00,D9,19188,D,9,mScarlet,Plate 1,2025-10-27 21:05:09,4,T7mod
483,0 days 04:00:00,D9,20011,D,9,mScarlet,Plate 1,2025-10-27 21:10:09,4,T7mod
484,0 days 04:05:00,D9,20705,D,9,mScarlet,Plate 1,2025-10-27 21:15:09,4,T7mod
485,0 days 04:10:00,D9,21107,D,9,mScarlet,Plate 1,2025-10-27 21:20:09,4,T7mod
486,0 days 04:15:00,D9,21924,D,9,mScarlet,Plate 1,2025-10-27 21:25:09,4,T7mod
487,0 days 04:20:00,D9,22503,D,9,mScarlet,Plate 1,2025-10-27 21:30:09,4,T7mod
488,0 days 04:25:00,D9,23006,D,9,mScarlet,Plate 1,2025-10-27 21:35:09,4,T7mod
489,0 days 04:30:00,D9,23741,D,9,mScarlet,Plate 1,2025-10-27 21:40:09,4,T7mod
490,0 days 04:35:00,D9,24209,D,9,mScarlet,Plate 1,2025-10-27 21:45:09,4,T7mod
491,0 days 04:40:00,D9,24689,D,9,mScarlet,Plate 1,2025-10-27 21:50:09,4,T7mod
492,0 days 04:45:00,D9,25087,D,9,mScarlet,Plate 1,2025-10-27 21:55:09,4,T7mod
493,0 days 04:50:00,D9,25547,D,9,mScarlet,Plate 1,2025-10-27 22:00:09,4,T7mod
494,0 days 04:55:00,D9,26256,D,9,mScarlet,Plate 1,2025-10-27 22:05:09,4,T7mod
495,0 days 05:00:00,D9,26492,D,9,mScarlet,Plate 1,2025-10-27 22:10:09,4,T7mod
496,0 days 05:05:00,D9,27111,D,9,mScarlet,Plate 1,2025-10-27 22:15:09,4,T7mod
497,0 days 05:10:00,D9,27488,D,9,mScarlet,Plate 1,2025-10-27 22:20:09,4,T7mod
498,0 days 05:15:00,D9,27935,D,9,mScarlet,Plate 1,2025-10-27 22:25:09,4,T7mod
499,0 days 05:20:00,D9,28415,D,9,mScarlet,Plate 1,2025-10-27 22:30:09,4,T7mod
500,0 days 05:25:00,D9,28792,D,9,mScarlet,Plate 1,2025-10-27 22:35:09,4,T7mod
501,0 days 05:30:00,D9,29086,D,9,mScarlet,Plate 1,2025-10-27 22:40:09,4,T7mod
502,0 days 05:35:00,D9,29744,D,9,mScarlet,Plate 1,2025-10-27 22:45:09,4,T7mod
503,0 days 05:40:00,D9,30353,D,9,mScarlet,Plate 1,2025-10-27 22:50:09,4,T7mod
504,0 days 05:45:00,D9,30231,D,9,mScarlet,Plate 1,2025-10-27 22:55:09,4,T7mod
505,0 days 05:50:00,D9,30494,D,9,mScarlet,Plate 1,2025-10-27 23:00:09,4,T7mod
506,0 days 05:55:00,D9,31253,D,9,mScarlet,Plate 1,2025-10-27 23:05:09,4,T7mod
507,0 days 06:00:00,D9,31181,D,9,mScarlet,Plate 1,2025-10-27 23:10:09,4,T7mod
508,0 days 06:05:00,D9,31702,D,9,mScarlet,Plate 1,2025-10-27 23:15:09,4,T7mod
509,0 days 06:10:00,D9,31926,D,9,mScarlet,Plate 1,2025-10-27 23:20:09,4,T7mod
510,0 days 06:15:00,D9,32383,D,9,mScarlet,Plate 1,2025-10-27 23:25:09,4,T7mod
511,0 days 06:20:00,D9,32506,D,9,mScarlet,Plate 1,2025-10-27 23:30:09,4,T7mod
512,0 days 06:25:00,D9,32751,D,9,mScarlet,Plate 1,2025-10-27 23:35:09,4,T7mod
513,0 days 06:30:00,D9,32994,D,9,mScarlet,Plate 1,2025-10-27 23:40:09,4,T7mod
514,0 days 06:35:00,D9,33189,D,9,mScarlet,Plate 1,2025-10-27 23:45:09,4,T7mod
515,0 days 06:40:00,D9,33545,D,9,mScarlet,Plate 1,2025-10-27 23:50:09,4,T7mod
516,0 days 06:45:00,D9,33799,D,9,mScarlet,Plate 1,2025-10-27 23:55:09,4,T7mod
517,0 days 06:50:00,D9,33798,D,9,mScarlet,Plate 1,2025-10-28 00:00:09,4,T7mod
518,0 days 06:55:00,D9,34085,D,9,mScarlet,Plate 1,2025-10-28 00:05:09,4,T7mod
519,0 days 07:00:00,D9,34318,D,9,mScarlet,Plate 1,2025-10-28 00:10:09,4,T7mod
520,0 days 07:05:00,D9,34419,D,9,mScarlet,Plate 1,2025-10-28 00:15:09,4,T7mod
521,0 days 07:10:00,D9,34657,D,9,mScarlet,Plate 1,2025-10-28 00:20:09,4,T7mod
