ID,Well,Type,Name,[tRNA] (ug/uL),[Magnesium acetate] (mM),[Creatine phosphate] (mM),[ATP] (mM),[GTP] (mM),[PPK] (uM),[PolyP] (mM),[HEPES] (mM),[Potassium glutamate] (mM),[CTP] (mM),[UTP] (mM),[TCEP] (mM),[Folinic acid] (mM),[Spermidine] (mM),[Amino acid mix] (mM),[RNase Inhib] (U/mL),[Ribosome] (uM),[DNA] (nM),Reader Serial Number,Date,Gain,Read Type,Experiment,HEPES ID,Potassium glutamate ID,Magnesium acetate ID,ATP ID,GTP ID,CTP ID,UTP ID,Creatine phosphate ID,TCEP ID,Folinic acid ID,Spermidine ID,Amino acid mix ID,tRNA ID,RNase Inhib ID,PolyP ID,PPK ID,DNA ID,Ribosome ID,PMix ID,Rxn Volume (uL),success,sigmoid_steady_state,sigmoid_rate (1/h),sigmoid_time_offset (h),drift_rate (1/h),drift_rate_time_offset (h),SMS ID,Reader Type,Product,Condition,[PEG] (%),[AlaRS] (mg/mL),[ArgRS] (mg/mL),[AsnRS] (mg/mL),[AspRS] (mg/mL),[CysRS] (mg/mL),[GlnRS] (mg/mL),[GluRS] (mg/mL),[GlyRS] (mg/mL),[HisRS] (mg/mL),[IleRS] (mg/mL),[LeuRS] (mg/mL),[LysRS] (mg/mL),[PheRS] (mg/mL),[ProRS] (mg/mL),[SerRS] (mg/mL),[ThrRS] (mg/mL),[TrpRS] (mg/mL),[TyrRS] (mg/mL),[ValRS] (mg/mL),[MetRS] (mg/mL),[IF1] (mg/mL),[IF2] (mg/mL),[IF3] (mg/mL),[MTF] (mg/mL),[EF-G] (mg/mL),[EF-Ts] (mg/mL),[EF-Tu] (mg/mL),[RF1] (mg/mL),[RF2] (mg/mL),[RF3] (mg/mL),[RRF] (mg/mL),[CK] (mg/mL),[AK] (mg/mL),[NDK] (mg/mL),[PPiase] (mg/mL),[T7RNAP] (mg/mL)
Pmix-MFG-116-B2,B2,Sample,AR-925,3.5,8,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,2000,3.24,3.141361257,1705168,12/18/2025 0:00,ext,M,Pmix-MFG-116,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR-900,Unknown,Unknown,Unknown,Unknown,AR-907,AR-925,10,TRUE,0.900463896,4.333311255,0.70149204,0.006394096,6.006388889,AR-895,Cytation5,plamGFP,MFG,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
Pmix-MFG-116-B4,B4,Sample,AR-926,3.5,8,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,2000,3.24,3.141361257,1705168,12/18/2025 0:00,ext,M,Pmix-MFG-116,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR-900,Unknown,Unknown,Unknown,Unknown,AR-907,AR-926,10,TRUE,0.968493427,4.402443816,0.684026349,0.006897982,6.006388889,AR-895,Cytation5,plamGFP,MFG,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
Pmix-MFG-116-B6,B6,Positive Control,Positive,3.5,8,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,2000,1.8,3.141361257,1705168,12/18/2025 0:00,ext,M,Pmix-MFG-116,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol B,Unknown,NEB Sol A,NEB Sol A,Unknown,NEB Sol B,NEB Sol B,10,TRUE,0.869756502,2.208191969,1.214328129,0.010233057,6.006388889,NEB Sol A,Cytation5,plamGFP,MFG,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
Pmix-MFG-116-B8,B8,Negative Control,Negative,3.5,8,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,0,1.8,0,1705168,12/18/2025 0:00,ext,M,Pmix-MFG-116,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol B,Unknown,NEB Sol A,NEB Sol A,Unknown,NEB Sol B,NEB Sol B,10,FALSE,0,,,0,,NEB Sol A,Cytation5,Unknown,MFG,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
Pmix-MFG-116-D2,D2,Sample,AR-925,3.5,8,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,2000,3.24,3.141361257,1705168,12/18/2025 0:00,ext,M,Pmix-MFG-116,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR-901,Unknown,Unknown,Unknown,Unknown,AR-907,AR-925,10,TRUE,0.949698841,4.360317345,0.692360777,0.006626957,6.006388889,AR-895,Cytation5,plamGFP,MFG,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
Pmix-MFG-116-D4,D4,Sample,AR-926,3.5,8,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,2000,3.24,3.141361257,1705168,12/18/2025 0:00,ext,M,Pmix-MFG-116,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR-901,Unknown,Unknown,Unknown,Unknown,AR-907,AR-926,10,TRUE,0.974581944,4.436501459,0.678075505,0.007038596,6.006388889,AR-895,Cytation5,plamGFP,MFG,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
Pmix-MFG-116-D6,D6,Positive Control,Positive,3.5,8,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,2000,1.8,3.141361257,1705168,12/18/2025 0:00,ext,M,Pmix-MFG-116,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol B,Unknown,NEB Sol A,NEB Sol A,Unknown,NEB Sol B,NEB Sol B,10,TRUE,0.850976761,2.181980845,1.170766766,0.011184601,6.006388889,NEB Sol A,Cytation5,plamGFP,MFG,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
Pmix-MFG-116-F2,F2,Sample,AR-925,3.5,8,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,2000,3.24,3.141361257,1705168,12/18/2025 0:00,ext,M,Pmix-MFG-116,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR-902,Unknown,Unknown,Unknown,Unknown,AR-907,AR-925,10,TRUE,0.93339783,4.398576851,0.683117448,0.006613144,6.006388889,AR-895,Cytation5,plamGFP,MFG,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
Pmix-MFG-116-F4,F4,Sample,AR-926,3.5,8,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,2000,3.24,3.141361257,1705168,12/18/2025 0:00,ext,M,Pmix-MFG-116,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR-902,Unknown,Unknown,Unknown,Unknown,AR-907,AR-926,10,TRUE,0.977643206,4.463672253,0.668261658,0.007253166,6.006388889,AR-895,Cytation5,plamGFP,MFG,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
Pmix-MFG-116-F6,F6,Positive Control,Positive,3.5,8,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,2000,1.8,3.141361257,1705168,12/18/2025 0:00,ext,M,Pmix-MFG-116,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol B,Unknown,NEB Sol A,NEB Sol A,Unknown,NEB Sol B,NEB Sol B,10,TRUE,0.861968415,2.17332932,1.204308649,0.010622423,6.006388889,NEB Sol A,Cytation5,plamGFP,MFG,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
PMix_(AR-931)_QC_PURE_Timecourse-B10,B10,Positive Control,Positive Control,3.5,8,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,2000,1.8,3.089005236,1705168,1/5/2026 0:00,ext,M,PMix_(AR-931)_QC_PURE_Timecourse,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol B,Unknown,NEB Sol A,NEB Sol A,AR-931,NEB Sol B,NEB Sol B,10,TRUE,0.952887752,2.173362821,1.307807353,0.011669746,6.010277778,NEB Sol A,Cytation5,plamGFP,MFG,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
PMix_(AR-931)_QC_PURE_Timecourse-B2,B2,Sample,AR-931 + AR-906,3.5,8,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,2000,3.24,3.089005236,1705168,1/5/2026 0:00,ext,M,PMix_(AR-931)_QC_PURE_Timecourse,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR-901,Unknown,Unknown,Unknown,AR-931,AR-906,AR-931,10,TRUE,1.017461112,3.975078124,0.865812082,0.005481447,6.010277778,AR-895,Cytation5,plamGFP,MFG,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
PMix_(AR-931)_QC_PURE_Timecourse-B6,B6,Sample,AR-931 + AR-855,3.5,8,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,2000,1.8,3.089005236,1705168,1/5/2026 0:00,ext,M,PMix_(AR-931)_QC_PURE_Timecourse,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR-901,Unknown,Unknown,Unknown,AR-931,AR-855,AR-931,10,TRUE,0.964858402,3.27569296,0.901564184,0.009097784,6.010277778,AR-895,Cytation5,plamGFP,MFG,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
PMix_(AR-931)_QC_PURE_Timecourse-B8,B8,Sample,AR-931 + AR-904,3.5,8,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,2000,1.8,3.089005236,1705168,1/5/2026 0:00,ext,M,PMix_(AR-931)_QC_PURE_Timecourse,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR-901,Unknown,Unknown,Unknown,AR-931,AR-904,AR-931,10,TRUE,1.007487365,2.948934092,0.990476125,0.009829451,5.459863368,AR-895,Cytation5,plamGFP,MFG,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
PMix_(AR-931)_QC_PURE_Timecourse-D10,D10,Positive Control,Positive Control,3.5,8,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,2000,1.8,3.089005236,1705168,1/5/2026 0:00,ext,M,PMix_(AR-931)_QC_PURE_Timecourse,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol B,Unknown,NEB Sol A,NEB Sol A,AR-931,NEB Sol B,NEB Sol B,10,TRUE,0.99083461,2.186165811,1.288553828,0.012358646,6.010277778,NEB Sol A,Cytation5,plamGFP,MFG,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
PMix_(AR-931)_QC_PURE_Timecourse-D2,D2,Sample,AR-931 + AR-906,3.5,8,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,2000,3.24,3.089005236,1705168,1/5/2026 0:00,ext,M,PMix_(AR-931)_QC_PURE_Timecourse,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR-901,Unknown,Unknown,Unknown,AR-931,AR-906,AR-931,10,TRUE,1.004093649,3.979359022,0.857035514,0.005801191,6.010277778,AR-895,Cytation5,plamGFP,MFG,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
PMix_(AR-931)_QC_PURE_Timecourse-D6,D6,Sample,AR-931 + AR-855,3.5,8,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,2000,1.8,3.089005236,1705168,1/5/2026 0:00,ext,M,PMix_(AR-931)_QC_PURE_Timecourse,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR-901,Unknown,Unknown,Unknown,AR-931,AR-855,AR-931,10,TRUE,0.950943247,3.371054178,0.896280499,0.010375725,5.424879836,AR-895,Cytation5,plamGFP,MFG,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
PMix_(AR-931)_QC_PURE_Timecourse-D8,D8,Sample,AR-931 + AR-904,3.5,8,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,2000,1.8,3.089005236,1705168,1/5/2026 0:00,ext,M,PMix_(AR-931)_QC_PURE_Timecourse,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR-901,Unknown,Unknown,Unknown,AR-931,AR-904,AR-931,10,TRUE,1.057896688,2.922466267,0.954064933,0.012237061,6.010277778,AR-895,Cytation5,plamGFP,MFG,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
PMix_(AR-931)_QC_PURE_Timecourse-F10,F10,Positive Control,Positive Control,3.5,8,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,2000,1.8,3.089005236,1705168,1/5/2026 0:00,ext,M,PMix_(AR-931)_QC_PURE_Timecourse,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol B,Unknown,NEB Sol A,NEB Sol A,AR-931,NEB Sol B,NEB Sol B,10,TRUE,0.916499603,2.160114725,1.293398416,0.011325037,6.010277778,NEB Sol A,Cytation5,plamGFP,MFG,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
PMix_(AR-931)_QC_PURE_Timecourse-F2,F2,Sample,AR-931 + AR-906,3.5,8,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,2000,3.24,3.089005236,1705168,1/5/2026 0:00,ext,M,PMix_(AR-931)_QC_PURE_Timecourse,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR-901,Unknown,Unknown,Unknown,AR-931,AR-906,AR-931,10,TRUE,1.01399817,3.779469163,0.86992879,0.0065586,6.010277778,AR-895,Cytation5,plamGFP,MFG,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
PMix_(AR-931)_QC_PURE_Timecourse-F6,F6,Sample,AR-931 + AR-855,3.5,8,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,2000,1.8,3.089005236,1705168,1/5/2026 0:00,ext,M,PMix_(AR-931)_QC_PURE_Timecourse,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR-901,Unknown,Unknown,Unknown,AR-931,AR-855,AR-931,10,TRUE,0.955655267,3.199153455,0.894843179,0.009623763,6.010277778,AR-895,Cytation5,plamGFP,MFG,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
PMix_(AR-931)_QC_PURE_Timecourse-F8,F8,Sample,AR-931 + AR-904,3.5,8,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,2000,1.8,3.089005236,1705168,1/5/2026 0:00,ext,M,PMix_(AR-931)_QC_PURE_Timecourse,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR-901,Unknown,Unknown,Unknown,AR-931,AR-904,AR-931,10,TRUE,1.042433509,2.883947255,0.945445739,0.012757173,6.010277778,AR-895,Cytation5,plamGFP,MFG,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
PMix-MFG-128-PURE-Activity-QC-B2,B2,Sample,PMix AR-949 QC,3.5,8,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,2000,1.8,3.206521739,1705168,1/27/2026 0:00,ext,M,PMix-MFG-128-PURE-Activity-QC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR-901,Unknown,Unknown,Unknown,AR-889,AR-904,AR-949,10,TRUE,0.653615876,3.590438696,0.864849737,0.004718188,5.79473057,AR-895,Cytation5,deGFP,MFG,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
PMix-MFG-128-PURE-Activity-QC-B4,B4,Sample,PMix AR-950 QC,3.5,8,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,2000,1.8,3.206521739,1705168,1/27/2026 0:00,ext,M,PMix-MFG-128-PURE-Activity-QC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,AR-901,Unknown,Unknown,Unknown,AR-889,AR-904,AR-950,10,TRUE,0.34431079,5.24699303,0.732735032,0.000924487,4.249037958,AR-895,Cytation5,deGFP,MFG,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
PMix-MFG-128-PURE-Activity-QC-B8,B8,Positive Control,Positive Control,3.5,8,20,2,2,0,0,50,100,1,1,1,0.02,2,0.3,2000,1.8,3.089005236,1705168,1/27/2026 0:00,ext,M,PMix-MFG-128-PURE-Activity-QC,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol A,NEB Sol B,Unknown,NEB Sol A,NEB Sol A,AR-931,NEB Sol B,NEB Sol B,10,TRUE,0.804775886,2.288153006,1.173469347,0.009793712,6.009166667,NEB Sol A,Cytation5,plamGFP,MFG,0,0.13033627,0.003633799,0.040941584,0.015020094,0.002180573,0.007025149,0.023499938,0.017928015,0.001453226,0.074617041,0.007510047,0.011871193,0.031735863,0.018653893,0.003633799,0.011628744,0.011628744,0.001210776,0.00339135,0.004361146,0.018653893,0.074617041,0.018653893,0.037307786,0.093270933,0.093270933,0.931736597,0.018653893,0.018653893,0.018653893,0.018653893,0.007510047,0.005571923,0.001938124,0.001938124,0.018653893
